user,movie,rating,random
580,296,4.5,0.549626226
150,380,4,0.930054241
194,597,3,0.61334945
130,785,2.5,0.681809152
388,186,2.5,0.32287496
537,296,4,0.355587753
624,586,3,0.725582855
153,224,3,0.253598784
607,329,3.5,0.742173679
95,6,5,0.901246071
128,8,4,0.295489137
617,356,4,0.11957572
598,216,5,0.777746159
551,126,2,0.349957008
537,222,4,0.361142429
555,306,5,0.622886256
232,838,5,0.739748142
256,5,3,0.126641012
370,151,4,0.143754344
247,480,4,0.767246851
516,485,3,0.432838708
640,711,3,0.338248128
358,898,5,0.486145873
77,413,1.5,0.462148226
409,380,3,0.870243595
608,111,5,0.827828382
518,673,5,0.270293537
165,596,3,0.908552232
88,541,4.5,0.602954499
491,21,3,0.831431477
165,225,2,0.01976301
18,25,5,0.571623423
134,485,2,0.559093318
472,678,4,0.552402439
312,922,3,0.844180367
225,150,4,0.359273928
452,539,4,0.162480501
295,10,4.5,0.623469281
294,342,2.5,0.779933766
75,442,2,0.117131554
548,11,3,0.090971335
555,307,4,0.427935816
311,23,2,0.880440621
254,296,3,0.966247461
201,260,5,0.218022184
354,515,4,0.497111173
552,365,3,0.32780566
80,800,5,0.190401129
517,2,5,0.102714471
590,736,3,0.464164141
587,321,4.5,0.930642355
662,300,3,0.491013998
646,881,4,0.085202037
9,608,5,0.071902172
261,316,4.5,0.046835119
555,589,4,0.793751696
133,745,0.5,0.811363615
56,176,4,0.497202134
440,110,5,0.456191963
22,260,4,0.585549808
351,277,4,0.078394327
394,454,3,0.524962534
382,34,4,0.801812984
461,36,3,0.30792277
518,160,3,0.274986111
487,662,3,0.225410598
506,141,3,0.258363793
70,376,4,0.613877019
139,110,3.5,0.3395132
585,467,4,0.043388962
294,616,4,0.050034167
185,50,5,0.682180457
30,457,5,0.506351359
256,52,4,0.559246582
1,31,2.5,0.111896366
160,587,5,0.377672386
30,924,4,0.995669091
219,457,3,0.668015861
15,551,2,0.573461105
214,780,5,0.063062567
252,647,4,0.479119238
110,327,3,0.900458099
564,841,4,0.310802245
72,593,3.5,0.222440897
659,207,3,0.294245402
388,586,3,0.404941334
370,260,4.5,0.894592902
564,420,3,0.703532858
19,594,4,0.659145881
19,198,3,0.294971026
212,370,1.5,0.563681491
128,2,4,0.965536931
637,318,5,0.445319159
344,380,3,0.911124265
68,2,3,0.872592443
423,858,4.5,0.048072755
86,269,4,0.431543079
242,164,5,0.204611411
309,745,5,0.744937967
358,372,4,0.930917705
358,371,4,0.5264664
640,95,3,0.31931137
168,514,3,0.110987024
19,428,3,0.463973106
471,593,4.5,0.615195273
463,832,3,0.054269841
452,516,2,0.267506243
496,434,4,0.786436211
188,32,4,0.491015901
93,377,4.5,0.284229451
408,514,5,0.720888181
93,265,3.5,0.523446726
596,466,3,0.52009486
636,778,5,0.788554783
433,608,5,0.37232699
407,290,4,0.633012766
494,527,5,0.9753553
641,344,5,0.953548789
537,144,3,0.171286805
118,922,5,0.840084358
233,95,3,0.095971216
433,111,5,0.214912076
313,588,4.5,0.775312604
413,708,4,0.029815482
529,105,4,0.219469187
306,410,3,0.830516187
306,349,4,0.770168719
383,52,4,0.14288354
288,552,5,0.954255975
394,648,4.5,0.129853448
161,25,3,0.687054158
548,494,3,0.922888654
188,150,5,0.157372566
662,344,2,0.604508346
239,181,1,0.017063612
17,680,4.5,0.464118341
582,48,4,0.682766936
266,306,3,0.855565469
312,34,2,0.780065112
380,587,2,0.889715493
564,912,4,0.579462332
564,500,5,0.258388935
295,832,4.5,0.694495521
548,246,4,0.678483628
381,858,5,0.117213575
593,329,3,0.742394944
151,434,4,0.727131679
559,953,5,0.303049096
48,562,3.5,0.21079111
145,150,3,0.918240152
405,349,4,0.975130376
177,849,3,0.121454827
32,296,2,0.774274397
23,931,4.5,0.942216407
564,369,3,0.524638559
249,480,3,0.995814174
492,793,4,0.776912862
358,518,1,0.199830914
530,527,5,0.546338613
99,367,3,0.14697102
380,47,5,0.490356086
426,377,3,0.111292722
598,161,4,0.486777286
111,216,2.5,0.276052878
80,805,4,0.975823202
18,76,3,0.273254444
36,597,3,0.361534642
547,161,1,0.68587967
375,480,4,0.088544669
380,246,4,0.458957682
580,610,3.5,0.346896751
548,353,3,0.254326581
463,919,4,0.52154466
199,16,4,0.65373444
3,593,3,0.638974055
652,494,4.5,0.434837955
73,481,3.5,0.10280106
185,418,3,0.045187424
537,357,4,0.798653143
279,266,3,0.475826173
313,47,4,0.8355884
357,253,5,0.720092673
247,376,3,0.657165731
514,322,4,0.057461638
513,296,5,0.222148284
193,111,5,0.427793008
345,1,4.5,0.758945014
336,933,3,0.106981994
73,594,3.5,0.198431107
230,293,5,0.093982945
23,858,5,0.919770778
537,348,4,0.578551443
385,432,2,0.859232594
120,32,3.5,0.057821867
358,223,5,0.960145531
357,48,4,0.558346351
30,581,3,0.769052973
564,779,3,0.672432823
616,494,3,0.625874835
529,920,4,0.199563848
278,919,5,0.308196985
288,292,3,0.595982523
466,539,3,0.894278658
306,35,3,0.682376114
416,11,4,0.741355503
500,595,3,0.297971961
472,213,4,0.334263407
363,589,5,0.846300508
409,348,5,0.143395112
329,260,5,0.685940479
640,761,5,0.561054265
389,74,4,0.045159524
641,804,3,0.811099491
285,588,4,0.126535088
622,593,4,0.008477847
574,10,3,0.01664975
138,780,0.5,0.844796862
525,353,2,0.800448295
585,858,5,0.585854278
478,260,4.5,0.296212729
168,163,3,0.887864889
492,347,4,0.721995669
593,337,3,0.049969517
535,593,5,0.873183412
383,704,3,0.117376048
110,367,4,0.559447029
587,924,4,0.36397585
601,493,4,0.37894086
588,32,4,0.437472971
168,500,3,0.443044698
388,923,4,0.27914123
516,34,3,0.263282275
168,318,5,0.430442265
396,274,3,0.936881553
188,648,3,0.61727621
390,21,5,0.122503544
168,450,2,0.263935313
130,919,3.5,0.06751373
184,527,4,0.481864407
518,575,5,0.102309113
344,350,4,0.561370447
380,541,4,0.862909815
613,719,1.5,0.650891036
440,380,4,0.688393563
535,480,4,0.518392775
534,387,3,0.401928494
423,380,2.5,0.83630942
380,737,1,0.763156354
505,965,3,0.665096234
260,260,5,0.913908621
239,353,4,0.731952406
509,501,4,0.950509329
213,173,2,0.084850059
589,588,4,0.975645925
584,527,5,0.248024792
194,551,3,0.489571512
344,597,2,0.987710237
168,364,4,0.724670422
93,590,4.5,0.910485451
15,912,5,0.72947239
148,185,3,0.411123835
68,380,4,0.548199929
338,235,4,0.837963302
106,1,4,0.506577617
240,480,3,0.034250362
481,495,4.5,0.692214225
238,356,4.5,0.504404322
394,367,0.5,0.313324137
22,648,5,0.126107704
575,907,4,0.240420173
187,290,3,0.589498534
363,948,4,0.910749404
32,349,5,0.908209778
562,11,4,0.242085306
406,541,4,0.88175601
521,318,4.5,0.60754326
383,457,5,0.622349391
607,996,4.5,0.06420716
391,481,4,0.787907698
620,915,3.5,0.479546753
134,2,4.5,0.817233218
409,280,5,0.675695595
281,923,5,0.948348311
188,262,3,0.511636297
188,380,5,0.379437814
412,1,4,0.197645203
239,588,5,0.210669587
375,253,5,0.255549653
598,260,5,0.272443316
216,919,4.5,0.090891296
33,532,4,0.567579299
590,196,3,0.743364652
312,367,2,0.034379995
146,543,3,0.338437994
92,364,1,0.245324272
426,364,2,0.576778163
94,356,5,0.778562942
564,508,3,0.826661851
119,101,2,0.658990871
548,3,4,0.592463898
150,216,4.5,0.944267328
192,377,3,0.319662251
163,480,3.5,0.766033861
150,736,4,0.323232329
134,586,2.5,0.290905766
220,908,4,0.073200812
102,508,2,0.837738039
344,292,3,0.348590076
30,500,4,0.039679678
658,110,4,0.129876097
666,329,2,0.991489869
561,919,3,0.466571861
191,34,2,0.500261564
312,562,4,0.952096692
312,316,2,0.935634483
92,32,5,0.821145911
564,802,4,0.344907523
152,185,1.5,0.361555918
20,316,3.5,0.312833082
647,923,5,0.282373408
34,593,4,0.666217443
442,592,4.5,0.470539978
387,935,5,0.549809645
15,357,3.5,0.881237339
577,500,3.5,0.75242769
9,26,3,0.562521817
81,903,4,0.909257639
452,474,4,0.21862296
92,440,3,0.99945316
216,628,4,0.082287862
652,477,4,0.568152012
128,539,5,0.523284802
574,165,3.5,0.408329303
89,110,5,0.49015996
564,481,4,0.91993592
254,181,3,0.043137699
516,640,4,0.109359307
228,370,5,0.557452637
564,719,2,0.17243352
294,62,3.5,0.738254348
165,47,3.5,0.285885243
547,246,5,0.464778906
292,648,4,0.460728207
247,780,4,0.200996248
656,345,5,0.777079635
253,849,0.5,0.30199224
564,256,4,0.002693855
472,198,1,0.913084234
619,150,5,0.903378922
547,6,2.5,0.253929113
649,454,4,0.065330516
177,608,5,0.320114941
136,588,4.5,0.873391459
519,589,4.5,0.849810402
654,442,3.5,0.152625408
472,914,5,0.076046489
134,141,5,0.750592737
220,924,4,0.300948255
118,377,4,0.242342267
454,608,5,0.762690024
254,481,4,0.339301457
633,329,3,0.438675783
502,733,3,0.166447133
188,292,3,0.829625714
400,500,3,0.303911166
547,490,2,0.948008142
553,293,4,0.920223533
102,910,4,0.844062663
556,586,4,0.531852351
597,933,4,0.544632304
599,923,1,0.41677237
564,534,4,0.74100019
564,968,5,0.332296022
182,7,5,0.575107769
421,34,3,0.067695154
177,839,3,0.118046728
564,203,4,0.840050834
536,340,3,0.848735938
496,382,3,0.424565663
172,509,4,0.982688312
588,6,4,0.224114042
172,586,4,0.738545699
516,455,3,0.788720561
484,640,4,0.702130887
447,150,4,0.788498178
358,585,4,0.537029436
126,468,3,0.986092521
220,824,3,0.417889139
212,224,3,0.913652268
654,231,4,0.687227876
447,237,3,0.556950657
605,255,1,0.008506848
596,377,4,0.175310454
232,357,5,0.206407643
405,85,4,0.629828316
122,534,5,0.893962382
605,34,5,0.090188446
82,356,5,0.496204231
205,593,3.5,0.365515836
262,231,2.5,0.411419505
559,648,4,0.170697139
19,372,1,0.969853998
475,153,1,0.64369147
195,457,4,0.610610295
330,58,4,0.931114001
144,377,5,0.975214711
159,480,4,0.000527852
306,195,2,0.109238341
552,357,3,0.497121037
654,589,5,0.783268102
562,165,3.5,0.59493269
608,707,3,0.243598689
468,963,3,0.54093965
529,926,5,0.565164193
169,780,5,0.715059464
605,423,3,0.772849993
557,631,2,0.782384026
616,805,4,0.863718825
253,337,3,0.352339475
134,910,3,0.867887729
531,918,1.5,0.590327399
548,6,3,0.113588663
646,480,4,0.497785512
405,955,4,0.63018789
344,368,4,0.770033911
18,92,3,0.431108999
665,248,3,0.611192938
590,356,4,0.577894053
390,141,5,0.328119152
338,110,3,0.860479897
565,337,2,0.771757871
15,306,5,0.687932323
596,931,4,0.916781722
516,204,3,0.547131139
431,41,5,0.215258667
110,292,4,0.921848264
361,14,4,0.021459946
207,910,0.5,0.668068803
102,562,5,0.5980342
124,318,3.5,0.527369923
530,733,4,0.534722135
545,265,5,0.669747972
555,82,3,0.573481231
2,372,3,0.096656915
510,483,5,0.949067807
516,595,4,0.442509136
73,6,4.5,0.715650471
520,48,2,0.52431865
564,325,3,0.888599799
608,778,4,0.792918777
564,590,2,0.161344925
650,4,1,0.488210972
510,433,1,0.283599296
261,19,5,0.84837501
468,922,3.5,0.335146948
580,500,3.5,0.929694394
452,508,5,0.920378698
564,512,3,0.581157885
223,802,4,0.917647962
254,432,3,0.212891274
664,29,4,0.167656701
145,593,5,0.408135351
487,422,4,0.193089134
292,597,4.5,0.961772796
85,546,1,0.371628925
580,368,1.5,0.172485504
105,586,3,0.628277023
223,36,4,0.10787201
385,160,2,0.988563979
165,185,2.5,0.388398588
447,590,4,0.251388778
131,356,5,0.20684775
344,544,2,0.04776793
590,551,4,0.512633281
386,380,2,0.498321037
588,527,5,0.687468738
26,153,3.5,0.659132582
597,610,2,0.815958073
119,910,5,0.610616681
216,593,4,0.694453184
242,377,5,0.589872584
247,69,4,0.327712413
659,344,4,0.574521287
48,858,4,0.43656738
400,225,3,0.418758194
232,11,4,0.764389196
354,151,5,0.443529456
468,88,1.5,0.295839153
509,50,5,0.097985433
345,345,3,0.052771902
165,104,4,0.101940636
143,370,1.5,0.705275982
516,185,3,0.749983326
120,296,3.5,0.413203036
338,17,4,0.758379802
182,5,4,0.90512892
575,457,5,0.564980559
285,866,3,0.818601619
67,238,3,0.606664218
77,377,2.5,0.372164892
521,333,3.5,0.973043238
516,377,3,0.109952675
609,617,1,0.606768705
434,593,3,0.977645275
143,527,3.5,0.038752511
547,904,5,0.122921159
483,778,5,0.694874622
19,145,4,0.175406436
587,928,4.5,0.469373458
165,246,3,0.108870336
363,661,3,0.556487873
627,597,3.5,0.229500535
26,165,2.5,0.709948665
303,318,4.5,0.224418688
649,151,3,0.521846072
412,377,3,0.638045074
119,435,2,0.096301677
235,50,5,0.715094508
457,784,2.5,0.970577008
19,589,3,0.163131254
87,852,1,0.27346735
662,356,5,0.052988835
224,16,5,0.489124066
99,918,5,0.958609396
279,500,3,0.272379932
514,506,4,0.707303015
87,141,4,0.371952306
208,296,4.5,0.572794828
564,230,5,0.287686267
86,299,5,0.571367312
557,616,2.5,0.410959897
192,586,5,0.987316556
590,349,3,0.954006228
547,381,3,0.496968292
358,922,5,0.29043743
662,256,3,0.721492971
285,429,2,0.277084438
447,342,3,0.157352064
342,858,5,0.046638884
433,235,4.5,0.562572187
246,589,5,0.626210317
459,6,4,0.420106318
536,39,5,0.59581591
487,381,4,0.514596355
345,110,4.5,0.826485553
452,986,3,0.146227272
506,19,3,0.853248305
348,523,5,0.829340996
535,161,4,0.806528017
263,368,3,0.188581813
613,260,5,0.278432336
150,367,3,0.9367559
547,365,2.5,0.157488036
164,913,4,0.288391913
175,73,4,0.725113514
559,356,5,0.422197997
131,593,5,0.40517386
564,858,2,0.399662161
489,910,5,0.447732909
396,539,3,0.588695251
311,356,5,0.323524727
552,355,1,0.07094912
455,296,4,0.205086142
564,149,5,0.011455237
92,608,5,0.280813364
416,32,3,0.542016169
242,342,4,0.892719792
214,595,4,0.129689727
115,19,4,0.503353169
393,728,3.5,0.800420853
442,608,4,0.958177682
262,39,2.5,0.786252698
345,141,3.5,0.738237313
197,367,3,0.116434028
284,76,3,0.783729747
73,70,3.5,0.34615917
641,351,4,0.013800508
318,786,4,0.963770098
249,357,3,0.176339223
590,435,3,0.598155489
279,380,4,0.593697397
184,371,3,0.600927975
271,653,2.5,0.03089658
457,19,1.5,0.538764518
484,65,1,0.789716038
214,111,5,0.74274507
398,593,3,0.482602063
419,508,4.5,0.200221663
154,708,3,0.997778714
135,20,3,0.141773295
481,899,4,0.761514157
606,904,5,0.0835312
481,908,5,0.640687307
602,783,4,0.49634001
192,350,3,0.899391632
313,527,5,0.100087038
36,273,3,0.310776791
577,480,4,0.422012477
175,262,5,0.559300974
48,223,2.5,0.030484748
146,592,4,0.437444392
211,588,4,0.45263413
533,724,2,0.165384488
212,435,1.5,0.825031058
553,110,5,0.544341652
130,592,3.5,0.400682225
372,912,4,0.615206721
467,903,5,0.102556414
268,508,3.5,0.683411798
308,344,3,0.311109947
75,480,3,0.958050524
156,36,5,0.550748756
265,750,5,0.679948831
332,163,3.5,0.330618103
197,329,5,0.737023671
285,60,4,0.786354998
67,531,5,0.27468534
49,733,3,0.91093572
75,3,3,0.350377813
478,778,4.5,0.397175429
407,32,4,0.168111018
615,364,4,0.04547161
537,933,5,0.323620274
383,95,3,0.422516128
187,141,4,0.07964442
91,380,4.5,0.820183133
89,303,4,0.288891917
268,173,2.5,0.142069543
101,145,3.5,0.85648541
537,41,5,0.440711468
412,588,4,0.885807304
311,61,3,0.755873855
118,954,4,0.376295094
311,510,3,0.232826255
649,218,3,0.380211234
461,144,1.5,0.625706954
605,39,4,0.529857353
514,471,4,0.516772166
153,489,3,0.283424786
468,597,2.5,0.58200403
311,440,3.5,0.632195686
639,47,3,0.949759065
443,593,4.5,0.616033893
447,1,3,0.601140982
468,333,2.5,0.533109059
211,110,5,0.451671835
394,589,3,0.071058197
390,637,2,0.991028787
614,3,2,0.657325295
459,32,4,0.342879866
605,923,4,0.54762701
659,150,5,0.085817124
311,235,4,0.456406854
43,838,4,0.38038136
595,608,5,0.776855398
294,17,4,0.441737844
102,599,5,0.725397686
522,616,2,0.033576451
616,79,3,0.580765478
598,785,4,0.425689893
304,912,4,0.363298083
19,537,3,0.790882269
83,351,3.5,0.971103067
510,281,3,0.398771695
294,11,3,0.861870138
538,165,3,0.914785134
322,910,3,0.105673688
617,562,3,0.70953913
479,593,5,0.58399751
532,380,3.5,0.213602973
306,74,2,0.639343256
92,485,3,0.08217903
219,235,3,0.135516093
239,440,4,0.070045203
311,360,2,0.244097653
637,524,5,0.123742156
552,172,3,0.777989603
521,376,3.5,0.572674644
247,487,4,0.367084505
15,590,3,0.405646583
15,923,5,0.503045799
547,232,4,0.192336392
509,999,3,0.27229757
575,913,5,0.488192452
257,111,5,0.18634731
564,17,3,0.166441662
659,144,3,0.205938559
317,349,3,0.062125846
334,356,5,0.738961365
355,434,3.5,0.234703442
19,177,2,0.454592292
53,165,4,0.467773409
192,185,3,0.043018976
201,349,4,0.576742529
177,160,2,0.396979984
461,420,0.5,0.968491593
50,509,3,0.56735505
547,233,4,0.979218404
529,952,2,0.494726841
292,50,5,0.560503733
587,125,4.5,0.907556094
602,215,4,0.964594419
428,111,5,0.44884269
212,315,3,0.326187458
496,230,4,0.947677378
472,899,4,0.619767571
564,842,3,0.997037706
396,24,3,0.131593005
671,260,5,0.574424184
466,783,4,0.902615268
358,47,3,0.150956521
518,379,3,0.882703023
73,555,4,0.80003679
603,333,3,0.521401284
232,912,4,0.633310149
518,539,5,0.892281418
509,64,2,0.512277834
452,288,4,0.403453406
257,110,1.5,0.4840002
507,62,4,0.689007098
168,391,3,0.249773934
641,252,4,0.456504279
468,910,4,0.41048244
654,180,4,0.0147435
86,454,2,0.818493312
641,216,2,0.49358566
514,490,3,0.27005859
659,224,3,0.124515136
39,10,5,0.747041068
458,208,3,0.373228003
581,493,4.5,0.989525309
111,647,2.5,0.590461906
130,266,2.5,0.238687125
121,296,5,0.240886189
5,586,4,0.169207547
487,471,4,0.303631501
188,10,4,0.563983935
543,5,3,0.744063744
396,542,3,0.453812382
176,296,4,0.928565095
150,110,4.5,0.755843051
640,762,3,0.26125554
551,328,3,0.096155433
358,954,5,0.592819658
253,778,3.5,0.227107862
464,595,5,0.93822612
306,515,4,0.939136413
161,292,4,0.748577175
619,252,3,0.670864907
379,47,4.5,0.476987146
369,432,3,0.794983298
268,923,5,0.547837911
389,160,3,0.701157529
319,153,4,0.17670685
602,272,4,0.307681903
172,296,5,0.343512064
282,296,3.5,0.24095781
649,317,3,0.73797734
649,380,3,0.356931078
241,356,2,0.513948161
195,164,4,0.332143078
99,912,5,0.775364783
254,534,3,0.370016181
232,345,5,0.552623274
306,428,3,0.008398395
608,924,5,0.94275417
247,414,3,0.351639953
585,919,5,0.380880872
589,315,3,0.171529412
172,364,3,0.484007162
268,235,4.5,0.677849633
330,232,4,0.900700781
551,648,4,0.496716736
387,900,4,0.596012004
240,58,4,0.123972019
390,380,5,0.647120449
523,253,4,0.916968898
520,260,5,0.810879492
654,94,4,0.850958082
564,160,1,0.84873633
620,924,4,0.915820003
493,258,3,0.562978014
99,588,3,0.617098185
409,309,5,0.367595058
408,314,5,0.26295299
659,380,5,0.190856333
130,165,2,0.613240617
447,553,3,0.649181226
339,110,4.5,0.441563674
415,208,3,0.386574228
315,922,4,0.389696354
564,7,3,0.716051015
535,172,2,0.952181318
165,276,2,0.824681206
330,899,4,0.130255149
134,318,4,0.228957523
569,928,5,0.197558117
73,327,2.5,0.59772553
544,260,4,0.531343435
103,32,5,0.009469368
514,374,1,0.020038303
151,185,3,0.784020221
509,25,4,0.618719104
456,593,3.5,0.428042759
574,316,2.5,0.856902007
232,951,4,0.928392497
110,345,2,0.382412419
409,232,5,0.962762558
595,357,4,0.9017419
23,841,4,0.813371798
383,836,2,0.054949632
99,546,1,0.120221571
506,1,4,0.910212171
659,422,3,0.947623284
529,62,4,0.377846035
372,955,4,0.56906524
535,454,4,0.378117556
592,353,4,0.526370763
148,364,4,0.357209108
388,493,4,0.28508485
199,110,4.5,0.041906472
70,648,3,0.632533866
659,355,2,0.829617069
472,241,1,0.518368981
247,357,3,0.084978656
185,317,4,0.088756932
405,434,1,0.242505144
86,784,2,0.438378902
550,748,5,0.53261974
433,32,4,0.672799116
247,544,3,0.98768063
382,11,5,0.968812547
319,553,3,0.723670796
329,736,4,0.091693495
118,480,4,0.848262072
318,711,2,0.221069079
114,356,5,0.880433538
457,904,4,0.137044862
639,592,2,0.980697494
115,3,5,0.285190627
105,458,3,0.999158199
182,4,3,0.084274546
34,608,4,0.537919137
92,455,3,0.221977908
3,318,5,0.71861852
86,252,1,0.963707827
77,10,3,0.865258909
311,948,3.5,0.455004641
200,586,3.5,0.572476403
49,524,3,0.147268594
507,100,2,0.055528918
496,48,3,0.846513356
2,339,3,0.879961781
50,356,4,0.152313196
142,909,3,0.593282045
605,468,4,0.370333823
536,333,4,0.434991983
160,339,4,0.199790543
194,434,4,0.203682169
19,329,3,0.0959773
239,420,3,0.502582172
610,538,4,0.837849326
401,924,5,0.750248292
580,750,4.5,0.088208638
562,185,3.5,0.478828539
57,151,5,0.976062328
537,788,4,0.189715048
518,273,5,0.563562995
102,918,4,0.530668425
25,788,2,0.605481775
518,222,5,0.017149257
249,337,5,0.052597472
588,377,4,0.344199224
36,432,3,0.105809106
548,362,3,0.452222288
19,276,1,0.719744701
268,593,5,0.784116752
13,296,3.5,0.576785335
355,344,3,0.772254515
410,608,1,0.015459695
295,541,3.5,0.122494068
586,260,3,0.033677927
125,524,4,0.810846233
667,349,4,0.291058832
345,903,4.5,0.430648612
390,647,2,0.982163566
559,788,4,0.947928426
416,329,3,0.121286845
121,377,4,0.200716344
36,454,3,0.867483186
587,154,4,0.123975003
407,348,5,0.286243078
605,440,3,0.27417154
407,318,4,0.216716823
545,125,3,0.267631333
646,595,5,0.946231805
48,648,3.5,0.899527975
152,750,3,0.916378632
544,16,4,0.660472339
380,880,2,0.593268304
68,908,4,0.909464178
161,508,4,0.532007668
496,257,4,0.07564815
127,237,5,0.215148568
509,154,4,0.551471806
67,282,5,0.53964488
73,735,4,0.235241948
26,780,3.5,0.990083044
304,300,4.5,0.123438509
168,357,3,0.167798012
476,111,4,0.358719969
588,514,3,0.854667397
505,527,4,0.104382155
236,841,4,0.909499188
564,252,3,0.955451946
595,164,4,0.179965006
385,273,3,0.882076164
605,745,4,0.520768383
577,520,2.5,0.598904217
212,261,2.5,0.75185413
624,356,3,0.838549474
254,48,1,0.953884723
361,12,3,0.668973354
641,466,3,0.135434772
614,955,5,0.882202817
547,781,4,0.771964664
472,968,5,0.959099689
369,527,5,0.115315528
182,593,3,0.391475541
253,2,4,0.574452685
97,923,4,0.02663932
452,39,3,0.759181275
564,76,4,0.153213593
243,10,3.5,0.618307306
452,805,4,0.110592933
156,372,4,0.645514435
619,237,4,0.315300399
455,377,3.5,0.566652412
195,736,2,0.041097591
312,235,3,0.368119621
311,992,2,0.159794554
126,539,4,0.135802284
649,316,1,0.620505116
654,105,4,0.467299923
39,145,3,0.045822134
69,318,5,0.552938062
224,736,4,0.560428444
232,383,4,0.941628567
201,150,5,0.928930682
182,609,3,0.131817096
239,708,5,0.331310862
367,589,4.5,0.176655039
15,123,4,0.694442093
649,648,3,0.675381467
293,345,3.5,0.282379312
514,417,4,0.874369002
396,382,3,0.03716991
520,780,2.5,0.835535452
120,36,3,0.223217365
667,161,4,0.766189695
534,457,4,0.74669541
271,589,4.5,0.566859119
396,533,3,0.962450505
205,745,1,0.636889216
130,423,2,0.49263323
564,612,4,0.950184206
665,364,5,0.619683832
523,296,3.5,0.842314426
81,910,5,0.973359665
215,376,4,0.55935498
240,927,3.5,0.20189148
221,173,2.5,0.968882194
659,765,2,0.940749847
294,838,4.5,0.946089701
282,592,2.5,0.46608689
602,461,4,0.949937328
102,931,4,0.091529472
254,154,5,0.161918899
80,2,2,0.47002699
588,471,3,0.668862932
564,326,5,0.020725484
67,141,1,0.609432637
352,296,4,0.233063386
344,337,5,0.348764133
213,541,2,0.186781727
177,474,5,0.159104798
342,448,4,0.141652822
285,69,4,0.580419002
313,552,3.5,0.369461881
130,720,4,0.05311709
279,457,5,0.253243143
385,508,3,0.298964093
491,440,3,0.75938574
50,185,3,0.357312836
463,377,3,0.282354414
293,741,4.5,0.48959299
536,132,3,0.89127366
345,480,2,0.561813113
580,12,3,0.301351144
23,252,4,0.125360015
602,194,4,0.206419705
18,707,3,0.073692857
268,10,3,0.961331745
509,904,4,0.034534174
284,653,3,0.985630034
283,780,2.5,0.824391644
159,364,3.5,0.57788544
522,2,2.5,0.818879571
468,520,3,0.511070466
359,306,4.5,0.457728026
607,440,4,0.713864409
287,919,4.5,0.72501756
564,988,5,0.991720697
92,172,1,0.716603212
492,247,4,0.879188055
589,474,4,0.965780156
662,432,3,0.102493386
505,111,3,0.190471563
220,319,5,0.35304408
623,364,4,0.868127102
308,597,2,0.633856015
187,595,4.5,0.455549153
590,595,3,0.526288533
247,504,3,0.547566586
294,912,4,0.770028369
73,177,3,0.25048563
386,31,2,0.570520556
514,514,3,0.632301333
647,431,4,0.648083362
32,434,3,0.465696081
585,334,4,0.928874743
507,653,3,0.389551618
18,95,3,0.078276049
654,10,4,0.339317377
73,628,4.5,0.246029374
551,640,3,0.688846278
528,19,2.5,0.28356322
609,117,1,0.668691158
522,778,3.5,0.237464185
105,522,3.5,0.760191567
295,475,4,0.891987419
229,904,4,0.718856283
569,915,4,0.182573741
67,457,4,0.5564695
570,589,1.5,0.270241423
317,318,4,0.531090134
564,670,1,0.698924202
115,45,3.5,0.111013781
254,184,4,0.54790699
657,356,3,0.364403648
30,800,4,0.85718767
413,832,4,0.550220462
306,736,4,0.793553742
294,637,3,0.896713041
295,736,3.5,0.315777492
56,480,4,0.754204184
457,147,4,0.299881059
564,575,2,0.121889679
385,339,3,0.532802356
459,628,4,0.058070147
564,46,5,0.529123502
537,945,5,0.984475787
284,95,3,0.281157111
654,608,4,0.86020981
135,778,5,0.319128489
631,953,4,0.701716056
168,145,3,0.327621081
387,858,5,0.767590785
73,145,3,0.316786037
161,172,4,0.787303851
168,608,5,0.407775452
266,282,4,0.13323732
355,924,5,0.694108352
15,527,4,0.790119318
164,788,2.5,0.901168917
461,236,4,0.648334865
268,367,2,0.628252945
547,581,5,0.572465295
452,524,2,0.066448239
650,62,5,0.28056005
281,344,2.5,0.520712319
232,126,3,0.167818382
119,923,5,0.946440823
358,593,5,0.112123446
44,1,4,0.267221836
224,335,4,0.322079455
609,81,5,0.772415884
382,356,3,0.440195025
377,262,4,0.905772347
67,524,3,0.228280134
418,150,4,0.397114451
195,34,4,0.583491443
187,356,4.5,0.342780613
510,246,4,0.229140283
6,173,2,0.844560833
134,165,4,0.545204893
586,849,1.5,0.178905874
86,47,5,0.42655879
597,911,4,0.2244902
23,224,4,0.405079745
61,231,4,0.381025852
532,110,3.5,0.676430594
502,589,5,0.582328927
396,648,5,0.556678813
496,256,3,0.097441912
434,535,4,0.320793089
358,367,3,0.182004642
372,539,4,0.644510363
564,513,4,0.087443367
433,555,4.5,0.495756997
551,590,3,0.60750834
105,348,3.5,0.362754069
502,765,1,0.337058636
602,474,5,0.615462945
382,500,3,0.829083666
312,105,5,0.85737826
603,588,5,0.784934368
534,318,5,0.228263147
457,318,5,0.206537671
564,648,2,0.785031128
133,111,0.5,0.334759361
92,610,3,0.228404462
669,381,3,0.170900525
212,455,2.5,0.284043612
168,225,3,0.912361284
182,62,5,0.959586128
70,26,5,0.702134077
480,364,5,0.294565465
561,153,3,0.985726776
39,220,4,0.879121374
561,832,2,0.530948266
385,19,3,0.208416972
396,497,5,0.247567046
394,592,3.5,0.471468668
457,260,0.5,0.389695399
